gvkey,firm_name,patent_count,cik,ticker,sec_name,exchange,link_method,link_score,link_conflict,candidate_count,ticker_hint,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score
005492,HARRIS,3705,0001984014,BLMZF,Harrison Global Holdings Inc.,OTC,fuzzy_name,0.9,True,3,,1,0001984014,BLMZF,Harrison Global Holdings Inc.,OTC,fuzzy_name,0.9
005492,HARRIS,3705,0001984014,BLMZF,Harrison Global Holdings Inc.,OTC,fuzzy_name,0.9,True,3,,2,0001812286,VCRDX,Harrison Street Infrastructure Income Fund,,fuzzy_name,0.9
005492,HARRIS,3705,0001984014,BLMZF,Harrison Global Holdings Inc.,OTC,fuzzy_name,0.9,True,3,,3,0000202058,LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",NYSE,fuzzy_name,0.9
002991,CHEVRONHK,3624,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002991,CHEVRONHK,3624,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0000093410,CVX,CHEVRON CORP,NYSE,fuzzy_name,0.875
121718,JUNIPERNETWORKS,3446,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
121718,JUNIPERNETWORKS,3446,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001966233,NIPG,NIP Group Inc.,Nasdaq,fuzzy_name,0.9
157858,FREESCALESEMICONDUCTOR,3297,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9
157858,FREESCALESEMICONDUCTOR,3297,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,2,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
006081,NAVISTARINT,3011,0000104918,AVA,AVISTA CORP,NYSE,fuzzy_name,0.9,True,2,,1,0000104918,AVA,AVISTA CORP,NYSE,fuzzy_name,0.9
006081,NAVISTARINT,3011,0000104918,AVA,AVISTA CORP,NYSE,fuzzy_name,0.9,True,2,,2,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9
005589,HERCULES,2854,0001364479,HRI,HERC HOLDINGS INC,NYSE,fuzzy_name,0.9,True,2,,1,0001364479,HRI,HERC HOLDINGS INC,NYSE,fuzzy_name,0.9
005589,HERCULES,2854,0001364479,HRI,HERC HOLDINGS INC,NYSE,fuzzy_name,0.9,True,2,,2,0001280784,HTGC,"Hercules Capital, Inc.",NYSE,fuzzy_name,0.9
004961,VERIZONPATENT,2831,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
004961,VERIZONPATENT,2831,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9
002086,BAXTER,2770,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9
002086,BAXTER,2770,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0000010456,BAX,BAXTER INTERNATIONAL INC,NYSE,fuzzy_name,0.9
010391,TEKTRONIX,2487,0000892450,KT,KT CORP,NYSE,fuzzy_name,0.9,True,4,,1,0000892450,KT,KT CORP,NYSE,fuzzy_name,0.9
010391,TEKTRONIX,2487,0000892450,KT,KT CORP,NYSE,fuzzy_name,0.9,True,4,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
010391,TEKTRONIX,2487,0000892450,KT,KT CORP,NYSE,fuzzy_name,0.9,True,4,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
010391,TEKTRONIX,2487,0000892450,KT,KT CORP,NYSE,fuzzy_name,0.9,True,4,,4,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
009203,ROCKWELLAUTOMATIONTECH,2366,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
009203,ROCKWELLAUTOMATIONTECH,2366,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,2,0001024478,ROK,"ROCKWELL AUTOMATION, INC",NYSE,fuzzy_name,0.878048780487805
102450,NINTENDO,2211,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
102450,NINTENDO,2211,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9
003460,CONTINENTALELEC,1987,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9
003460,CONTINENTALELEC,1987,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
012384,SHELLOIL,1969,0001610601,MOMO,Hello Group Inc.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001610601,MOMO,Hello Group Inc.,Nasdaq,fuzzy_name,0.9
012384,SHELLOIL,1969,0001610601,MOMO,Hello Group Inc.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001306965,SHEL,Shell plc,NYSE,fuzzy_name,0.9
014312,EMPIRE,1869,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9,True,4,,1,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9
014312,EMPIRE,1869,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9,True,4,,2,0001553079,ESBA,"Empire State Realty OP, L.P.",NYSE,fuzzy_name,0.9
014312,EMPIRE,1869,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9,True,4,,3,0001541401,ESRT,"Empire State Realty Trust, Inc.",NYSE,fuzzy_name,0.9
014312,EMPIRE,1869,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9,True,4,,4,0001881472,MEGL,Magic Empire Global Ltd,Nasdaq,fuzzy_name,0.9
029392,EASTMAN,1826,0000915389,EMN,EASTMAN CHEMICAL CO,NYSE,fuzzy_name,0.9,True,2,,1,0000915389,EMN,EASTMAN CHEMICAL CO,NYSE,fuzzy_name,0.9
029392,EASTMAN,1826,0000915389,EMN,EASTMAN CHEMICAL CO,NYSE,fuzzy_name,0.9,True,2,,2,0000031235,KODK,EASTMAN KODAK CO,NYSE,fuzzy_name,0.9
008020,NOVONORDISK,1763,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,2,,1,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
008020,NOVONORDISK,1763,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
007155,MCDONNELLDOUGLAS,1736,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
007155,MCDONNELLDOUGLAS,1736,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
185517,FREESCALESEMICONDUCTOR,1718,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9
185517,FREESCALESEMICONDUCTOR,1718,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,2,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
136648,VISTEONGLOBALTECH,1715,0001938338,GLTK,GlobalTech Corp,OTC,fuzzy_name,0.9,True,2,,1,0001938338,GLTK,GlobalTech Corp,OTC,fuzzy_name,0.9
136648,VISTEONGLOBALTECH,1715,0001938338,GLTK,GlobalTech Corp,OTC,fuzzy_name,0.9,True,2,,2,0001111335,VC,VISTEON CORP,Nasdaq,fuzzy_name,0.9
010163,SUNDSTRAND,1655,0001872525,SWAG,"Stran & Company, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001872525,SWAG,"Stran & Company, Inc.",Nasdaq,fuzzy_name,0.9
010163,SUNDSTRAND,1655,0001872525,SWAG,"Stran & Company, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
062824,MACRONIXINT,1630,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
062824,MACRONIXINT,1630,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
158741,SEMICONDUCTORMFGINTBEIJING,1587,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
158741,SEMICONDUCTORMFGINTBEIJING,1587,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9
030990,CAPITALONESVCS,1568,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,True,2,,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9
030990,CAPITALONESVCS,1568,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
009560,GDSEARLE,1525,0001526125,GDS,GDS Holdings Ltd,Nasdaq,fuzzy_name,0.9,True,2,,1,0001526125,GDS,GDS Holdings Ltd,Nasdaq,fuzzy_name,0.9
009560,GDSEARLE,1525,0001526125,GDS,GDS Holdings Ltd,Nasdaq,fuzzy_name,0.9,True,2,,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9
180711,AVAGOTECHGENIPSINGAPORE,1521,0000039911,GAP,GAP INC,NYSE,fuzzy_name,0.9,True,2,,1,0000039911,GAP,GAP INC,NYSE,fuzzy_name,0.9
180711,AVAGOTECHGENIPSINGAPORE,1521,0000039911,GAP,GAP INC,NYSE,fuzzy_name,0.9,True,2,,2,0001966233,NIPG,NIP Group Inc.,Nasdaq,fuzzy_name,0.9
020530,ALIBABAGP,1501,0001123596,BABB,"BAB, INC.",OTC,fuzzy_name,0.9,True,2,,1,0001123596,BABB,"BAB, INC.",OTC,fuzzy_name,0.9
020530,ALIBABAGP,1501,0001123596,BABB,"BAB, INC.",OTC,fuzzy_name,0.9,True,2,,2,0001577552,BABA,Alibaba Group Holding Ltd,NYSE,fuzzy_name,0.875
109179,ARM,1460,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,True,20,,1,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9
109179,ARM,1460,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,True,20,,2,0001070494,ACAD,ACADIA PHARMACEUTICALS INC,Nasdaq,fuzzy_name,0.9
109179,ARM,1460,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,True,20,,3,0001388320,ATNM,"Actinium Pharmaceuticals, Inc.",NYSE,fuzzy_name,0.9
109179,ARM,1460,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,True,20,,4,0001576885,ABOS,"Acumen Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9
109179,ARM,1460,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,True,20,,5,0001736243,ACXP,"Acurx Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9
003813,TARGETBRND,1443,0000027419,TGT,TARGET CORP,NYSE,fuzzy_name,0.9,True,2,,1,0000027419,TGT,TARGET CORP,NYSE,fuzzy_name,0.9
003813,TARGETBRND,1443,0000027419,TGT,TARGET CORP,NYSE,fuzzy_name,0.9,True,2,,2,0001586554,CBDY,Target Group Inc.,OTC,fuzzy_name,0.9
013467,RHONEPOULENC,1371,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
013467,RHONEPOULENC,1371,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001528849,RH,RH,NYSE,fuzzy_name,0.9
011456,WEYERHAEUSERNR,1162,0000106535,WY,WEYERHAEUSER CO,NYSE,fuzzy_name,0.923076923076923,True,2,,1,0000106535,WY,WEYERHAEUSER CO,NYSE,fuzzy_name,0.923076923076923
011456,WEYERHAEUSERNR,1162,0000106535,WY,WEYERHAEUSER CO,NYSE,fuzzy_name,0.923076923076923,True,2,,2,0001528849,RH,RH,NYSE,fuzzy_name,0.9
002789,CARRIER,1150,0001392326,CCEC,Capital Clean Energy Carriers Corp.,Nasdaq,fuzzy_name,0.9,True,3,,1,0001392326,CCEC,Capital Clean Energy Carriers Corp.,Nasdaq,fuzzy_name,0.9
002789,CARRIER,1150,0001392326,CCEC,Capital Clean Energy Carriers Corp.,Nasdaq,fuzzy_name,0.9,True,3,,2,0001783180,CARR,CARRIER GLOBAL Corp,NYSE,fuzzy_name,0.9
002789,CARRIER,1150,0001392326,CCEC,Capital Clean Energy Carriers Corp.,Nasdaq,fuzzy_name,0.9,True,3,,3,0001386716,SBLK,Star Bulk Carriers Corp.,Nasdaq,fuzzy_name,0.9
003203,CHASE,1098,0001025771,WHLT,CHASE PACKAGING CORP,OTC,fuzzy_name,0.9,True,2,,1,0001025771,WHLT,CHASE PACKAGING CORP,OTC,fuzzy_name,0.9
003203,CHASE,1098,0001025771,WHLT,CHASE PACKAGING CORP,OTC,fuzzy_name,0.9,True,2,,2,0000019617,JPM,JPMORGAN CHASE & CO,NYSE,fuzzy_name,0.9
010443,TENNECO,1081,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
010443,TENNECO,1081,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9
006765,LITTONSYS,1064,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,True,2,,1,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9
006765,LITTONSYS,1064,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
013934,HOECHSTCELANESE,1062,0001306830,CE,Celanese Corp,NYSE,fuzzy_name,0.9,True,2,,1,0001306830,CE,Celanese Corp,NYSE,fuzzy_name,0.9
013934,HOECHSTCELANESE,1062,0001306830,CE,Celanese Corp,NYSE,fuzzy_name,0.9,True,2,,2,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9
024344,VERTEXPHARM,1044,0001806837,VERX,"Vertex, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001806837,VERX,"Vertex, Inc.",Nasdaq,fuzzy_name,0.9
024344,VERTEXPHARM,1044,0001806837,VERX,"Vertex, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9
212782,FRESENIUSMEDICAL,991,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
212782,FRESENIUSMEDICAL,991,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
004622,FERRO,941,0001639877,GSM,Ferroglobe PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001639877,GSM,Ferroglobe PLC,Nasdaq,fuzzy_name,0.9
004622,FERRO,941,0001639877,GSM,Ferroglobe PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001468522,FER,Ferrovial SE,Nasdaq,fuzzy_name,0.9
010097,STORAGE,936,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,True,8,,1,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9
010097,STORAGE,936,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,True,8,,2,0001289490,EXR,Extra Space Storage Inc.,NYSE,fuzzy_name,0.9
010097,STORAGE,936,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,True,8,,3,0001031235,SELF,"Global Self Storage, Inc.",Nasdaq,fuzzy_name,0.9
010097,STORAGE,936,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,True,8,,4,0001618563,NSA,National Storage Affiliates Trust,NYSE,fuzzy_name,0.9
010097,STORAGE,936,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,True,8,,5,0001393311,PSA,Public Storage,NYSE,fuzzy_name,0.9
066032,PWRINTEGRATIONS,875,0000833640,POWI,POWER INTEGRATIONS INC,Nasdaq,fuzzy_name,0.9090909090909091,True,3,,1,0000833640,POWI,POWER INTEGRATIONS INC,Nasdaq,fuzzy_name,0.9090909090909091
066032,PWRINTEGRATIONS,875,0000833640,POWI,POWER INTEGRATIONS INC,Nasdaq,fuzzy_name,0.9090909090909091,True,3,,2,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
066032,PWRINTEGRATIONS,875,0000833640,POWI,POWER INTEGRATIONS INC,Nasdaq,fuzzy_name,0.9090909090909091,True,3,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
009016,BELOITTECH,874,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,True,2,,1,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9
009016,BELOITTECH,874,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,True,2,,2,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9
029241,JDSUNIPHASE,872,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
029241,JDSUNIPHASE,872,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001966233,NIPG,NIP Group Inc.,Nasdaq,fuzzy_name,0.9
029241,JDSUNIPHASE,872,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
125599,CHARTEREDSEMICONDUCTORMFG,833,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
125599,CHARTEREDSEMICONDUCTORMFG,833,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9
007574,CORDANTRESEARCHSOLTNS,827,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9
007574,CORDANTRESEARCHSOLTNS,827,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9
008304,PALL,801,0001459862,PALL,abrdn Palladium ETF Trust,NYSE,fuzzy_name,0.9,True,2,,1,0001459862,PALL,abrdn Palladium ETF Trust,NYSE,fuzzy_name,0.9
008304,PALL,801,0001459862,PALL,abrdn Palladium ETF Trust,NYSE,fuzzy_name,0.9,True,2,,2,0001826681,PDYN,Palladyne AI Corp.,Nasdaq,fuzzy_name,0.9
270705,HIMAXTECH,782,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9
270705,HIMAXTECH,782,0001051627,AXTI,AXT INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0000921582,IMAX,IMAX CORP,NYSE,fuzzy_name,0.9
012679,SILICONGRAPHICS,748,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,3,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
012679,SILICONGRAPHICS,748,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
012679,SILICONGRAPHICS,748,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,3,,3,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9
009204,ROCKWELL,727,0001024478,ROK,"ROCKWELL AUTOMATION, INC",NYSE,fuzzy_name,0.9,True,2,,1,0001024478,ROK,"ROCKWELL AUTOMATION, INC",NYSE,fuzzy_name,0.9
009204,ROCKWELL,727,0001024478,ROK,"ROCKWELL AUTOMATION, INC",NYSE,fuzzy_name,0.9,True,2,,2,0001041024,RMTI,"ROCKWELL MEDICAL, INC.",Nasdaq,fuzzy_name,0.9
010618,TORO,701,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0,True,6,,1,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0
010618,TORO,701,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0,True,6,,2,0001941131,TORO,TORO CORP.,Nasdaq,exact_normalized_name,1.0
010618,TORO,701,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0,True,6,,3,0000068505,MSI,"Motorola Solutions, Inc.",NYSE,fuzzy_name,0.9
010618,TORO,701,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0,True,6,,4,0002072098,TMTNY,Toromont Industries Ltd./ADR,OTC,fuzzy_name,0.9
010618,TORO,701,0000737758,TTC,TORO CO,NYSE,exact_normalized_name,1.0,True,6,,5,0000947263,TD,TORONTO DOMINION BANK,NYSE,fuzzy_name,0.9
002489,BURLINGTONIND,691,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
002489,BURLINGTONIND,691,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002489,BURLINGTONIND,691,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9
025274,UNIVERSALDISPLAY,687,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
025274,UNIVERSALDISPLAY,687,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001005284,OLED,UNIVERSAL DISPLAY CORP PA,Nasdaq,fuzzy_name,0.8888888888888888
062784,MILLENNIUMPHARM,673,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
062784,MILLENNIUMPHARM,673,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
137704,OMNIVISIONTECH,650,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
137704,OMNIVISIONTECH,650,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
060894,CAMERONINT,645,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,True,3,,1,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9
060894,CAMERONINT,645,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,True,3,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
060894,CAMERONINT,645,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,True,3,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
015426,MORTONINT,631,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
015426,MORTONINT,631,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
063138,IMATION,603,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
063138,IMATION,603,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
026367,SQUARE,594,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9,True,8,,1,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9
026367,SQUARE,594,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9,True,8,,2,0001714562,GAME,"GameSquare Holdings, Inc.",Nasdaq,fuzzy_name,0.9
026367,SQUARE,594,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9,True,8,,3,0001952073,MSGE,Madison Square Garden Entertainment Corp.,NYSE,fuzzy_name,0.9
026367,SQUARE,594,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9,True,8,,4,0001636519,MSGS,Madison Square Garden Sports Corp.,NYSE,fuzzy_name,0.9
026367,SQUARE,594,0001915380,DMYY,"dMY Squared Technology Group, Inc.",OTC,fuzzy_name,0.9,True,8,,5,0001259429,OXSQ,Oxford Square Capital Corp.,Nasdaq,fuzzy_name,0.9
008633,PLANTRONICS,593,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
008633,PLANTRONICS,593,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
008633,PLANTRONICS,593,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
005134,GEORGIAPACIFIC,586,0001841666,APA,APA Corp,Nasdaq,fuzzy_name,0.9,True,2,,1,0001841666,APA,APA Corp,Nasdaq,fuzzy_name,0.9
